### RUN ancW10margin_s60 steps=60 rfb=1 anc=margin extra='' input=data/eval_subset start 2026-06-07T13:26:13+08:00
=== ablation ancW10margin_s60 ancW10margin_s60 seed123 2gpu real-coz grpo start 2026-06-07T13:26:13+08:00 ===
hgpn45
TOTAL_STEPS=60 SAVE_FREQ=60 CHECKPOINT_DIR=checkpoints/ancW10margin_s60
PROJECT_NAME=coz_ablation EXPERIMENT_NAME=coz_grpo_ancW10margin_s60_seed123_2gpu_ancW10margin_s60
CUDA_VISIBLE_DEVICES=0,1 COZ_NGPU=2 RAY_TMPDIR=/tmp/seanma0627/ray-ancW10margin_s60 TMPDIR=/tmp/seanma0627/tmp-ancW10margin_s60
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0028", "raw_r_anc": 0.5587975382804871, "raw_r_fb": 51.966797918081284, "raw_r_phr": -0.0, "raw_r_rep": -0.33418452739715576, "raw_validity_total": 0.0, "scale": 4, "score": 0.6614942549849036, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 12}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0028", "raw_r_anc": 0.6092203855514526, "raw_r_fb": 54.74741214513779, "raw_r_phr": -0.0, "raw_r_rep": -0.35081741213798523, "raw_validity_total": 0.0, "scale": 4, "score": 2.666324936698625, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 28, "validity_unique_content_tokens": 19}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0028", "raw_r_anc": 0.7354843616485596, "raw_r_fb": 46.99530792236328, "raw_r_phr": -0.0, "raw_r_rep": -0.4111448684159447, "raw_validity_total": 0.0, "scale": 4, "score": -2.038432787947528, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 25, "validity_unique_content_tokens": 18}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0028", "raw_r_anc": 0.5950510501861572, "raw_r_fb": 49.72824329137802, "raw_r_phr": -0.0, "raw_r_rep": -0.3760104179382324, "raw_validity_total": 0.0, "scale": 4, "score": -0.5220581199878778, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 25, "validity_unique_content_tokens": 18}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0028", "raw_r_anc": 0.5761705040931702, "raw_r_fb": 47.09580332040787, "raw_r_phr": -0.0, "raw_r_rep": -0.36252954602241516, "raw_validity_total": 0.0, "scale": 4, "score": -1.3897465814504273, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 24, "validity_unique_content_tokens": 17}
step:42 - actor/entropy:2.544 - actor/kl_loss:0.060 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:25.942 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:260.310 - actor/lr:0.000 - training/global_step:42.000 - training/epoch:0.000 - critic/score/mean:-0.062 - critic/score/max:2.666 - critic/score/min:-2.038 - critic/rewards/mean:-0.062 - critic/rewards/max:2.666 - critic/rewards/min:-2.038 - critic/advantages/mean:0.166 - critic/advantages/max:1.577 - critic/advantages/min:-1.333 - critic/returns/mean:0.166 - critic/returns/max:1.577 - critic/returns/min:-1.333 - response_length/mean:21.583 - response_length/max:49.000 - response_length/min:7.000 - response_length/clip_ratio:0.000 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:4.862 - timing_s/reshard:1.715 - timing_s/gen:10.957 - timing_s/reward:2.116 - timing_s/old_log_prob:21.165 - timing_s/ref:19.324 - timing_s/adv:0.001 - timing_s/update_actor:32.426 - timing_s/step:85.991 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.652 - timing_per_token_ms/ref:3.368 - timing_per_token_ms/gen:42.307 - perf/total_num_tokens:5737.000 - perf/time_per_step:85.991 - perf/throughput:33.358
Training Progress:  70%|███████   | 42/60 [1:01:41<26:06, 87.00s/it][36m(WorkerDict pid=2102695)[0m INFO 06-07 14:32:18 [executor_base.py:226] It took 0.393371 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:32:18 [executor_base.py:226] It took 0.504835 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:32:19 [executor_base.py:226] It took 0.015519 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:32:19 [executor_base.py:226] It took 0.016988 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:32:27 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:32:27 [executor_base.py:210] It took 2.206111 seconds to fall asleep.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:32:29 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:32:29 [executor_base.py:210] It took 3.368524 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8386569023132324, "raw_r_fb": 73.90295159816742, "raw_r_phr": -0.0, "raw_r_rep": -0.4299032688140869, "raw_validity_total": 0.0, "scale": 2, "score": 0.13027374142685655, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 28, "validity_unique_content_tokens": 18}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8504114151000977, "raw_r_fb": 74.57354581356049, "raw_r_phr": -0.0, "raw_r_rep": -0.4341977536678314, "raw_validity_total": 0.0, "scale": 2, "score": 1.672952944612367, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 45, "validity_unique_content_tokens": 25}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.858224630355835, "raw_r_fb": 74.31565076112747, "raw_r_phr": -0.0, "raw_r_rep": -0.4524784982204437, "raw_validity_total": 0.0, "scale": 2, "score": -0.7114647459744229, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 15}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.813116729259491, "raw_r_fb": 73.31810837984085, "raw_r_phr": -0.0, "raw_r_rep": -0.4320044219493866, "raw_validity_total": 0.0, "scale": 2, "score": -1.9541075170852786, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 23, "validity_unique_content_tokens": 15}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8727408647537231, "raw_r_fb": 74.36966612935066, "raw_r_phr": -0.0, "raw_r_rep": -0.44328728318214417, "raw_validity_total": 0.0, "scale": 2, "score": 0.9025880889120487, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 25, "validity_unique_content_tokens": 18}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.7996163368225098, "raw_r_fb": 74.09395027160645, "raw_r_phr": -0.0, "raw_r_rep": -0.42854219675064087, "raw_validity_total": 0.0, "scale": 2, "score": -0.04024251189150113, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 10}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8369846343994141, "raw_r_fb": 61.33566427230835, "raw_r_phr": -0.0, "raw_r_rep": -0.38365599513053894, "raw_validity_total": 0.0, "scale": 3, "score": 0.5611730110707197, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 14}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8270907998085022, "raw_r_fb": 60.78698939085007, "raw_r_phr": -0.0, "raw_r_rep": -0.3697981834411621, "raw_validity_total": 0.0, "scale": 3, "score": 1.0555144991811822, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 18, "validity_unique_content_tokens": 11}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.823950469493866, "raw_r_fb": 59.36115562915802, "raw_r_phr": -0.0, "raw_r_rep": -0.38001924753189087, "raw_validity_total": 0.0, "scale": 3, "score": -2.1039066506357846, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 44, "validity_unique_content_tokens": 26}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8505584001541138, "raw_r_fb": 61.38449311256409, "raw_r_phr": -0.0, "raw_r_rep": -0.3807365298271179, "raw_validity_total": 0.0, "scale": 3, "score": 1.338192161071265, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 53, "validity_unique_content_tokens": 33}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.798988938331604, "raw_r_fb": 59.30060809850693, "raw_r_phr": -0.0, "raw_r_rep": -0.36104366183280945, "raw_validity_total": 0.0, "scale": 3, "score": -0.8869139986580743, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 14, "validity_unique_content_tokens": 11}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8172142505645752, "raw_r_fb": 59.85079938173294, "raw_r_phr": -0.0, "raw_r_rep": -0.3620283305644989, "raw_validity_total": 0.0, "scale": 3, "score": 0.03594097797070839, "validity_cjk_ratio": 0.25, "validity_invalid": 0, "validity_token_count": 22, "validity_unique_content_tokens": 9}
step:43 - actor/entropy:2.383 - actor/kl_loss:0.133 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:20.476 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:262.431 - actor/lr:0.000 - training/global_step:43.000 - training/epoch:0.000 - critic/score/mean:-0.000 - critic/score/max:1.673 - critic/score/min:-2.104 - critic/rewards/mean:-0.000 - critic/rewards/max:1.673 - critic/rewards/min:-2.104 - critic/advantages/mean:0.090 - critic/advantages/max:1.326 - critic/advantages/min:-1.620 - critic/returns/mean:0.090 - critic/returns/max:1.326 - critic/returns/min:-1.620 - response_length/mean:28.333 - response_length/max:54.000 - response_length/min:15.000 - response_length/clip_ratio:0.000 - prompt_length/mean:456.000 - prompt_length/max:456.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:6.189 - timing_s/reshard:1.182 - timing_s/gen:11.345 - timing_s/reward:2.052 - timing_s/old_log_prob:18.945 - timing_s/ref:19.474 - timing_s/adv:0.001 - timing_s/update_actor:32.560 - timing_s/step:84.379 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.602 - timing_per_token_ms/ref:3.351 - timing_per_token_ms/gen:33.369 - perf/total_num_tokens:5812.000 - perf/time_per_step:84.379 - perf/throughput:34.440
Training Progress:  72%|███████▏  | 43/60 [1:03:05<24:26, 86.24s/it][36m(WorkerDict pid=2102695)[0m INFO 06-07 14:33:43 [executor_base.py:226] It took 0.410062 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:33:43 [executor_base.py:226] It took 0.610009 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:33:44 [executor_base.py:226] It took 0.168302 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:33:44 [executor_base.py:226] It took 0.123124 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:33:52 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:33:52 [executor_base.py:210] It took 3.631326 seconds to fall asleep.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:33:54 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:33:54 [executor_base.py:210] It took 2.724233 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8145758509635925, "raw_r_fb": 61.46441161632538, "raw_r_phr": -0.0, "raw_r_rep": -0.42187052965164185, "raw_validity_total": 0.0, "scale": 4, "score": 0.6441578288746093, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 52, "validity_unique_content_tokens": 31}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.843014657497406, "raw_r_fb": 60.49491846561432, "raw_r_phr": -0.0, "raw_r_rep": -0.4237751364707947, "raw_validity_total": 0.0, "scale": 4, "score": 1.0125557836201182, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 38}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8876178860664368, "raw_r_fb": 63.315717935562134, "raw_r_phr": -0.0, "raw_r_rep": -0.4507579505443573, "raw_validity_total": 0.0, "scale": 4, "score": 2.051978892991224, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 22, "validity_unique_content_tokens": 15}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8475298285484314, "raw_r_fb": 60.36174255609512, "raw_r_phr": -0.0, "raw_r_rep": -0.4574081301689148, "raw_validity_total": 0.0, "scale": 4, "score": -0.9386270685891813, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 12}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8184034824371338, "raw_r_fb": 58.74944740533829, "raw_r_phr": -0.0, "raw_r_rep": -0.4281401038169861, "raw_validity_total": 0.0, "scale": 4, "score": -1.347393452764058, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 37}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0029", "raw_r_anc": 0.8319977521896362, "raw_r_fb": 60.452156722545624, "raw_r_phr": -0.0, "raw_r_rep": -0.45367398858070374, "raw_validity_total": 0.0, "scale": 4, "score": -1.4226719841327018, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 12}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.803524374961853, "raw_r_fb": 62.73571500182152, "raw_r_phr": -0.0, "raw_r_rep": -0.4177511930465698, "raw_validity_total": 0.0, "scale": 2, "score": 0.9438007581771422, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 15}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.7753617763519287, "raw_r_fb": 60.244883984327316, "raw_r_phr": -0.0, "raw_r_rep": -0.4000530540943146, "raw_validity_total": 0.0, "scale": 2, "score": -1.3108024836445282, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 16}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8102326393127441, "raw_r_fb": 62.420915842056274, "raw_r_phr": -0.0, "raw_r_rep": -0.41470953822135925, "raw_validity_total": 0.0, "scale": 2, "score": 1.2614376492149153, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 41, "validity_unique_content_tokens": 32}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8015202283859253, "raw_r_fb": 60.62818294763565, "raw_r_phr": -0.0, "raw_r_rep": -0.4197689890861511, "raw_validity_total": 0.0, "scale": 2, "score": -1.4235137923620866, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 19, "validity_unique_content_tokens": 13}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.7803833484649658, "raw_r_fb": 62.31473273038864, "raw_r_phr": -0.0, "raw_r_rep": -0.4098392724990845, "raw_validity_total": 0.0, "scale": 2, "score": 0.2768589776168636, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 29, "validity_unique_content_tokens": 19}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8752084970474243, "raw_r_fb": 63.449736803770065, "raw_r_phr": -0.0, "raw_r_rep": -0.4511806070804596, "raw_validity_total": 0.0, "scale": 2, "score": 0.25221889099767414, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 13}
step:44 - actor/entropy:2.437 - actor/kl_loss:0.324 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:37.336 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:262.193 - actor/lr:0.000 - training/global_step:44.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:2.052 - critic/score/min:-1.424 - critic/rewards/mean:0.000 - critic/rewards/max:2.052 - critic/rewards/min:-1.424 - critic/advantages/mean:0.102 - critic/advantages/max:1.425 - critic/advantages/min:-1.261 - critic/returns/mean:0.102 - critic/returns/max:1.425 - critic/returns/min:-1.261 - response_length/mean:32.417 - response_length/max:64.000 - response_length/min:17.000 - response_length/clip_ratio:0.167 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:5.479 - timing_s/reshard:2.487 - timing_s/gen:12.113 - timing_s/reward:2.460 - timing_s/old_log_prob:20.702 - timing_s/ref:20.093 - timing_s/adv:0.001 - timing_s/update_actor:32.931 - timing_s/step:88.300 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.613 - timing_per_token_ms/ref:3.425 - timing_per_token_ms/gen:31.138 - perf/total_num_tokens:5867.000 - perf/time_per_step:88.300 - perf/throughput:33.222
Training Progress:  73%|███████▎  | 44/60 [1:04:34<23:09, 86.86s/it][36m(WorkerDict pid=2102696)[0m INFO 06-07 14:35:11 [executor_base.py:226] It took 0.606797 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:35:11 [executor_base.py:226] It took 0.539847 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:35:12 [executor_base.py:226] It took 0.045376 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:35:12 [executor_base.py:226] It took 0.027339 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:35:21 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:35:21 [executor_base.py:210] It took 3.468176 seconds to fall asleep.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:35:22 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:35:22 [executor_base.py:210] It took 2.380721 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8049633502960205, "raw_r_fb": 61.21867120265961, "raw_r_phr": -0.0, "raw_r_rep": -0.38450199365615845, "raw_validity_total": 0.0, "scale": 3, "score": 1.055031810519863, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 21, "validity_unique_content_tokens": 17}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.773210883140564, "raw_r_fb": 60.91055455803871, "raw_r_phr": -0.0, "raw_r_rep": -0.38651564717292786, "raw_validity_total": 0.0, "scale": 3, "score": -0.22872096581855328, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 16}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8293014764785767, "raw_r_fb": 60.10693746805191, "raw_r_phr": -0.0, "raw_r_rep": -0.40250155329704285, "raw_validity_total": 0.0, "scale": 3, "score": -1.3014377381290405, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 36, "validity_unique_content_tokens": 27}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8522757291793823, "raw_r_fb": 58.180504977703094, "raw_r_phr": -0.0, "raw_r_rep": -0.39780670404434204, "raw_validity_total": 0.0, "scale": 3, "score": -1.8979767324585848, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 25, "validity_unique_content_tokens": 19}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.7774020433425903, "raw_r_fb": 61.04238599538803, "raw_r_phr": -0.0, "raw_r_rep": -0.3701786398887634, "raw_validity_total": 0.0, "scale": 3, "score": 1.8358605870510432, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 53, "validity_unique_content_tokens": 20}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8456921577453613, "raw_r_fb": 60.880587697029114, "raw_r_phr": -0.0, "raw_r_rep": -0.3950669765472412, "raw_validity_total": 0.0, "scale": 3, "score": 0.5372430388352856, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 31, "validity_unique_content_tokens": 25}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.7931239604949951, "raw_r_fb": 62.186478674411774, "raw_r_phr": -0.0, "raw_r_rep": -0.3443164527416229, "raw_validity_total": 0.0, "scale": 4, "score": 2.4942240604882677, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 57, "validity_unique_content_tokens": 36}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8005149364471436, "raw_r_fb": 60.49699205160141, "raw_r_phr": -0.0, "raw_r_rep": -0.36813852190971375, "raw_validity_total": 0.0, "scale": 4, "score": -0.2919515418233147, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 16}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8411239385604858, "raw_r_fb": 61.194113075733185, "raw_r_phr": -0.0, "raw_r_rep": -0.3726775076078332, "raw_validity_total": 0.0, "scale": 4, "score": 1.4801967878306854, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 36, "validity_unique_content_tokens": 29}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.792238175868988, "raw_r_fb": 59.45554339885712, "raw_r_phr": -0.0, "raw_r_rep": -0.3904377818107605, "raw_validity_total": 0.0, "scale": 4, "score": -3.449514820722445, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 36, "validity_unique_content_tokens": 27}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.8271640539169312, "raw_r_fb": 61.563967764377594, "raw_r_phr": -0.0, "raw_r_rep": -0.4069054424762726, "raw_validity_total": 0.0, "scale": 4, "score": -0.2606459117549046, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 31, "validity_unique_content_tokens": 17}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0030", "raw_r_anc": 0.81998610496521, "raw_r_fb": 60.66808021068573, "raw_r_phr": -0.0, "raw_r_rep": -0.37352457088093427, "raw_validity_total": 0.0, "scale": 4, "score": 0.027691425981747397, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 38, "validity_unique_content_tokens": 30}
step:45 - actor/entropy:2.847 - actor/kl_loss:0.075 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:16.656 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:262.202 - actor/lr:0.000 - training/global_step:45.000 - training/epoch:0.000 - critic/score/mean:-0.000 - critic/score/max:2.494 - critic/score/min:-3.450 - critic/rewards/mean:-0.000 - critic/rewards/max:2.494 - critic/rewards/min:-3.450 - critic/advantages/mean:0.132 - critic/advantages/max:1.290 - critic/advantages/min:-1.705 - critic/returns/mean:0.132 - critic/returns/max:1.290 - critic/returns/min:-1.705 - response_length/mean:34.667 - response_length/max:58.000 - response_length/min:21.000 - response_length/clip_ratio:0.000 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:7.150 - timing_s/reshard:1.321 - timing_s/gen:11.813 - timing_s/reward:2.130 - timing_s/old_log_prob:20.828 - timing_s/ref:19.724 - timing_s/adv:0.001 - timing_s/update_actor:32.800 - timing_s/step:87.296 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.565 - timing_per_token_ms/ref:3.346 - timing_per_token_ms/gen:28.396 - perf/total_num_tokens:5894.000 - perf/time_per_step:87.296 - perf/throughput:33.759
Training Progress:  75%|███████▌  | 45/60 [1:06:01<21:45, 87.01s/it][36m(WorkerDict pid=2102695)[0m INFO 06-07 14:36:38 [executor_base.py:226] It took 0.405617 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:36:38 [executor_base.py:226] It took 0.464742 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:36:39 [executor_base.py:226] It took 0.014724 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:36:39 [executor_base.py:226] It took 0.036391 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:36:50 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 14:36:50 [executor_base.py:210] It took 3.699490 seconds to fall asleep.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:36:50 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 14:36:50 [executor_base.py:210] It took 3.413658 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0031", "raw_r_anc": 0.7764436602592468, "raw_r_fb": 58.071257054805756, "raw_r_phr": -1.0, "raw_r_rep": -0.3706645369529724, "raw_validity_total": 0.0, "scale": 2, "score": 0.5999895093248045, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 38, "validity_unique_content_tokens": 25}
